stop_name,hour,day_of_week,is_weekend,is_peak_hour,delay_minutes
Kukatpally,17,5,1,1,4.08
Balanagar,17,1,0,1,2.62
Moosapet,17,2,0,1,5.1
Bharat Nagar,17,3,0,1,7.95
Erragadda,17,2,0,1,1.68
ESI Hospital,17,0,0,1,5.17
S. R. Nagar,17,4,0,1,6.53
Ameerpet,17,2,0,1,4.03
Panjagutta,17,0,0,1,3.95
Erra Manzil,17,0,0,1,4.88
Khairatabad,17,1,0,1,4.65
Lakdi-ka-pul,17,2,0,1,3.4
Assembly,17,5,1,1,5.23
Nampally,17,3,0,1,2.73
Gandhi Bhavan,17,3,0,1,6.83
Osmania Medical College,17,4,0,1,0.0
Mahatma Gandhi Bus Station,18,4,0,1,1.5
Malakpet,18,1,0,1,4.73
New Market,18,2,0,1,3.03
Musarambagh,18,4,0,1,5.58
Dilsukh Nagar,18,2,0,1,2.93
Chaitanyapuri,18,5,1,1,2.3
Victoria Memorial,18,3,0,1,3.7
L. B. Nagar,18,0,0,1,2.65
L. B. Nagar,18,3,0,1,5.07
Victoria Memorial,18,1,0,1,5.33
Chaitanyapuri,18,2,0,1,4.45
Dilsukh Nagar,18,0,0,1,0.0
Musarambagh,18,6,1,1,5.47
New Market,18,6,1,1,9.62
Malakpet,18,0,0,1,2.43
Mahatma Gandhi Bus Station,18,1,0,1,2.1
Osmania Medical College,18,0,0,1,0.0
Gandhi Bhavan,18,2,0,1,0.0
Nampally,18,3,0,1,2.02
Assembly,18,6,1,1,4.55
Lakdi-ka-pul,18,2,0,1,7.33
Khairatabad,18,4,0,1,0.0
Erra Manzil,18,6,1,1,5.13
Panjagutta,18,0,0,1,3.42
Ameerpet,18,0,0,1,4.85
S. R. Nagar,18,6,1,1,2.3
ESI Hospital,18,2,0,1,5.18
Erragadda,18,6,1,1,0.0
Bharat Nagar,18,5,1,1,2.9
Moosapet,18,1,0,1,3.73
Balanagar,18,5,1,1,2.53
Kukatpally,18,2,0,1,1.08
KPHB Colony,19,6,1,1,8.22
JNTU College,19,3,0,1,0.0
Miyapur,19,1,0,1,7.1
Miyapur,17,0,0,1,5.1
JNTU College,17,5,1,1,1.42
KPHB Colony,17,5,1,1,6.77
Kukatpally,17,0,0,1,2.87
Balanagar,17,1,0,1,5.25
Moosapet,17,1,0,1,0.0
Bharat Nagar,17,1,0,1,2.3
Erragadda,17,0,0,1,5.48
ESI Hospital,17,0,0,1,0.0
S. R. Nagar,17,5,1,1,3.68
Ameerpet,17,6,1,1,0.0
Panjagutta,17,5,1,1,3.75
Erra Manzil,17,0,0,1,2.27
Khairatabad,17,0,0,1,6.22
Lakdi-ka-pul,17,0,0,1,1.98
Assembly,17,2,0,1,3.37
Nampally,18,2,0,1,3.82
Gandhi Bhavan,18,2,0,1,4.58
Osmania Medical College,18,1,0,1,0.0
Mahatma Gandhi Bus Station,18,0,0,1,3.47
Malakpet,18,5,1,1,2.77
New Market,18,5,1,1,2.02
Musarambagh,18,2,0,1,0.0
Dilsukh Nagar,18,1,0,1,5.3
Chaitanyapuri,18,3,0,1,5.67
Victoria Memorial,18,6,1,1,4.18
L. B. Nagar,18,6,1,1,4.23
L. B. Nagar,18,4,0,1,0.0
Victoria Memorial,18,3,0,1,4.48
Chaitanyapuri,18,3,0,1,1.82
Dilsukh Nagar,18,4,0,1,3.95
Musarambagh,18,5,1,1,4.7
New Market,18,1,0,1,4.98
Malakpet,18,4,0,1,3.65
Mahatma Gandhi Bus Station,18,1,0,1,7.88
Osmania Medical College,18,3,0,1,5.85
Gandhi Bhavan,18,4,0,1,3.0
Nampally,18,3,0,1,0.0
Assembly,18,4,0,1,3.68
Lakdi-ka-pul,18,6,1,1,0.0
Khairatabad,18,4,0,1,0.0
Erra Manzil,18,0,0,1,7.82
Panjagutta,18,6,1,1,0.0
Ameerpet,18,2,0,1,8.15
S. R. Nagar,18,6,1,1,2.2
ESI Hospital,18,2,0,1,0.0
Erragadda,18,3,0,1,4.37
Bharat Nagar,18,3,0,1,3.42
Moosapet,19,3,0,1,3.45
Balanagar,19,0,0,1,5.02
Kukatpally,19,0,0,1,0.0
KPHB Colony,19,3,0,1,3.43
JNTU College,19,0,0,1,5.23
Miyapur,19,4,0,1,0.0
Miyapur,17,4,0,1,3.85
JNTU College,17,4,0,1,2.23
KPHB Colony,17,2,0,1,5.03
Kukatpally,17,4,0,1,5.42
Balanagar,17,6,1,1,5.7
Moosapet,17,2,0,1,2.38
Bharat Nagar,17,4,0,1,2.32
Erragadda,17,3,0,1,8.42
ESI Hospital,17,2,0,1,4.5
S. R. Nagar,17,0,0,1,0.0
Ameerpet,17,5,1,1,5.2
Panjagutta,17,2,0,1,0.0
Erra Manzil,17,1,0,1,3.8
Khairatabad,17,2,0,1,4.03
Lakdi-ka-pul,18,4,0,1,0.0
Assembly,18,4,0,1,4.67
Nampally,18,4,0,1,4.98
Gandhi Bhavan,18,0,0,1,4.88
Osmania Medical College,18,3,0,1,2.53
Mahatma Gandhi Bus Station,18,2,0,1,3.08
Malakpet,18,0,0,1,1.5
New Market,18,1,0,1,4.22
Musarambagh,18,2,0,1,6.27
Dilsukh Nagar,18,5,1,1,3.95
Chaitanyapuri,18,4,0,1,3.75
Victoria Memorial,18,0,0,1,3.33
L. B. Nagar,18,0,0,1,0.0
L. B. Nagar,18,2,0,1,5.18
Victoria Memorial,18,5,1,1,6.43
Chaitanyapuri,18,0,0,1,3.87
Dilsukh Nagar,18,0,0,1,3.28
Musarambagh,18,0,0,1,8.1
New Market,18,6,1,1,4.95
Malakpet,18,2,0,1,4.37
Mahatma Gandhi Bus Station,18,4,0,1,0.0
Osmania Medical College,18,5,1,1,3.98
Gandhi Bhavan,18,0,0,1,3.83
Nampally,18,6,1,1,1.53
Assembly,18,0,0,1,1.25
Lakdi-ka-pul,18,3,0,1,0.0
Khairatabad,18,5,1,1,3.57
Erra Manzil,18,6,1,1,2.48
Panjagutta,18,5,1,1,4.53
Ameerpet,18,1,0,1,4.58
S. R. Nagar,18,3,0,1,4.17
ESI Hospital,18,4,0,1,5.37
Erragadda,19,6,1,1,4.13
Bharat Nagar,19,3,0,1,4.22
Moosapet,19,2,0,1,4.85
Balanagar,19,3,0,1,0.0
Kukatpally,19,2,0,1,3.83
KPHB Colony,19,3,0,1,3.77
JNTU College,19,3,0,1,4.53
Miyapur,19,1,0,1,2.6
Miyapur,17,6,1,1,4.22
JNTU College,17,5,1,1,3.08
KPHB Colony,17,2,0,1,6.37
Kukatpally,17,4,0,1,3.98
Balanagar,17,5,1,1,4.6
Moosapet,17,0,0,1,6.62
Bharat Nagar,17,4,0,1,6.9
Erragadda,17,3,0,1,0.0
ESI Hospital,17,4,0,1,6.18
S. R. Nagar,17,3,0,1,5.62
Ameerpet,17,3,0,1,4.23
Panjagutta,18,0,0,1,5.48
Erra Manzil,18,1,0,1,6.5
Khairatabad,18,6,1,1,2.67
Lakdi-ka-pul,18,1,0,1,2.3
Assembly,18,0,0,1,4.82
Nampally,18,4,0,1,1.33
Gandhi Bhavan,18,2,0,1,5.65
Osmania Medical College,18,0,0,1,6.68
Mahatma Gandhi Bus Station,18,5,1,1,4.13
Malakpet,18,3,0,1,5.63
New Market,18,5,1,1,3.22
Musarambagh,18,1,0,1,0.0
Dilsukh Nagar,18,1,0,1,3.28
Chaitanyapuri,18,4,0,1,3.47
Victoria Memorial,18,2,0,1,4.33
L. B. Nagar,18,5,1,1,3.25
L. B. Nagar,18,0,0,1,4.57
Victoria Memorial,18,3,0,1,5.58
Chaitanyapuri,18,5,1,1,5.7
Dilsukh Nagar,18,3,0,1,0.0
Musarambagh,18,2,0,1,2.18
New Market,18,4,0,1,5.47
Malakpet,18,5,1,1,3.35
Mahatma Gandhi Bus Station,18,2,0,1,2.12
Osmania Medical College,18,4,0,1,2.28
Gandhi Bhavan,18,4,0,1,2.6
Nampally,18,5,1,1,2.52
Assembly,18,0,0,1,1.18
Lakdi-ka-pul,18,0,0,1,2.07
Khairatabad,18,3,0,1,3.58
Erra Manzil,18,1,0,1,4.72
Panjagutta,18,5,1,1,2.07
Ameerpet,19,4,0,1,8.18
S. R. Nagar,19,3,0,1,1.95
ESI Hospital,19,5,1,1,3.6
Erragadda,19,1,0,1,3.63
Bharat Nagar,19,3,0,1,1.72
Moosapet,19,4,0,1,5.57
Balanagar,19,1,0,1,3.97
Kukatpally,19,2,0,1,2.75
KPHB Colony,19,0,0,1,4.73
JNTU College,19,0,0,1,3.63
Miyapur,19,6,1,1,3.45
Miyapur,17,1,0,1,1.88
JNTU College,17,5,1,1,1.93
KPHB Colony,17,1,0,1,4.35
Kukatpally,17,4,0,1,3.62
Balanagar,17,1,0,1,4.67
Moosapet,17,5,1,1,0.0
Bharat Nagar,17,0,0,1,4.07
Erragadda,17,4,0,1,0.0
ESI Hospital,17,5,1,1,4.07
S. R. Nagar,18,3,0,1,4.65
Ameerpet,18,6,1,1,3.95
Panjagutta,18,0,0,1,0.0
Erra Manzil,18,6,1,1,2.9
Khairatabad,18,2,0,1,2.78
Lakdi-ka-pul,18,4,0,1,3.38
Assembly,18,2,0,1,2.9
Nampally,18,1,0,1,3.15
Gandhi Bhavan,18,3,0,1,2.47
Osmania Medical College,18,6,1,1,3.55
Mahatma Gandhi Bus Station,18,1,0,1,1.27
Malakpet,18,0,0,1,1.33
New Market,18,3,0,1,0.0
Musarambagh,18,5,1,1,2.85
Dilsukh Nagar,18,0,0,1,0.0
Chaitanyapuri,18,3,0,1,1.9
Victoria Memorial,18,2,0,1,1.87
L. B. Nagar,18,0,0,1,1.72
L. B. Nagar,18,5,1,1,0.0
Victoria Memorial,18,0,0,1,4.88
Chaitanyapuri,18,6,1,1,6.27
Dilsukh Nagar,18,6,1,1,0.0
Musarambagh,18,1,0,1,1.7
New Market,18,5,1,1,2.42
Malakpet,18,4,0,1,3.77
Mahatma Gandhi Bus Station,18,5,1,1,3.98
Osmania Medical College,18,0,0,1,2.53
Gandhi Bhavan,18,5,1,1,4.73
Nampally,18,6,1,1,4.3
Assembly,18,6,1,1,4.85
Lakdi-ka-pul,18,3,0,1,4.2
Khairatabad,18,1,0,1,0.0
Erra Manzil,19,4,0,1,0.0
Panjagutta,19,6,1,1,4.9
Ameerpet,19,0,0,1,7.13
S. R. Nagar,19,2,0,1,3.72
ESI Hospital,19,5,1,1,2.02
Erragadda,19,1,0,1,0.0
Bharat Nagar,19,5,1,1,4.93
Moosapet,19,2,0,1,2.38
Balanagar,19,3,0,1,4.57
Kukatpally,19,1,0,1,5.37
KPHB Colony,19,1,0,1,5.85
JNTU College,19,1,0,1,5.8
Miyapur,19,4,0,1,4.38
Miyapur,17,5,1,1,5.07
JNTU College,17,4,0,1,2.18
KPHB Colony,17,0,0,1,2.52
Kukatpally,17,2,0,1,3.73
Balanagar,17,5,1,1,6.85
Moosapet,17,6,1,1,0.0
Bharat Nagar,18,5,1,1,3.57
Erragadda,18,0,0,1,3.77
ESI Hospital,18,2,0,1,0.0
S. R. Nagar,18,0,0,1,4.45
Ameerpet,18,1,0,1,7.27
Panjagutta,18,6,1,1,0.0
Erra Manzil,18,1,0,1,3.93
Khairatabad,18,2,0,1,5.22
Lakdi-ka-pul,18,1,0,1,4.45
Assembly,18,0,0,1,2.62
Nampally,18,4,0,1,3.33
Gandhi Bhavan,18,3,0,1,1.87
Osmania Medical College,18,6,1,1,2.25
Mahatma Gandhi Bus Station,18,5,1,1,3.23
Malakpet,18,5,1,1,3.22
New Market,18,0,0,1,4.83
Musarambagh,18,2,0,1,0.0
Dilsukh Nagar,18,1,0,1,4.73
Chaitanyapuri,18,3,0,1,3.8
Victoria Memorial,18,3,0,1,2.68
L. B. Nagar,18,1,0,1,2.17
L. B. Nagar,18,0,0,1,4.78
Victoria Memorial,18,1,0,1,2.3
Chaitanyapuri,18,4,0,1,1.57
Dilsukh Nagar,18,2,0,1,0.0
Musarambagh,18,5,1,1,2.08
New Market,18,1,0,1,0.0
Malakpet,18,0,0,1,6.53
Mahatma Gandhi Bus Station,18,4,0,1,3.2
Osmania Medical College,18,5,1,1,3.17
Gandhi Bhavan,18,4,0,1,2.8
Nampally,18,0,0,1,6.03
Assembly,18,2,0,1,6.3
Lakdi-ka-pul,19,3,0,1,0.0
Khairatabad,19,4,0,1,5.47
Erra Manzil,19,5,1,1,6.75
Panjagutta,19,0,0,1,3.38
Ameerpet,19,5,1,1,7.58
S. R. Nagar,19,5,1,1,3.12
ESI Hospital,19,4,0,1,4.73
Erragadda,19,5,1,1,0.0
Bharat Nagar,19,3,0,1,4.73
Moosapet,19,6,1,1,5.82
Balanagar,19,6,1,1,2.7
Kukatpally,19,5,1,1,3.85
KPHB Colony,19,6,1,1,4.15
JNTU College,19,0,0,1,2.8
Miyapur,19,4,0,1,1.62
Miyapur,17,0,0,1,4.0
JNTU College,17,5,1,1,4.17
KPHB Colony,17,0,0,1,5.13
Kukatpally,17,3,0,1,2.08
Balanagar,18,0,0,1,0.0
Moosapet,18,5,1,1,2.9
Bharat Nagar,18,2,0,1,2.52
Erragadda,18,4,0,1,3.03
ESI Hospital,18,1,0,1,6.45
S. R. Nagar,18,6,1,1,0.0
Ameerpet,18,2,0,1,4.87
Panjagutta,18,2,0,1,0.0
Erra Manzil,18,0,0,1,3.12
Khairatabad,18,2,0,1,0.0
Lakdi-ka-pul,18,2,0,1,3.42
Assembly,18,2,0,1,4.27
Nampally,18,0,0,1,3.43
Gandhi Bhavan,18,5,1,1,2.68
Osmania Medical College,18,2,0,1,0.0
Mahatma Gandhi Bus Station,18,1,0,1,2.33
Malakpet,18,6,1,1,2.55
New Market,18,2,0,1,0.0
Musarambagh,18,0,0,1,4.52
Dilsukh Nagar,18,6,1,1,3.32
Chaitanyapuri,18,6,1,1,0.0
Victoria Memorial,18,5,1,1,2.02
L. B. Nagar,18,0,0,1,0.0
L. B. Nagar,18,3,0,1,2.03
Victoria Memorial,18,3,0,1,4.78
Chaitanyapuri,18,5,1,1,5.02
Dilsukh Nagar,18,5,1,1,2.3
Musarambagh,18,1,0,1,2.92
New Market,18,5,1,1,4.7
Malakpet,18,4,0,1,3.75
Mahatma Gandhi Bus Station,18,3,0,1,4.95
Osmania Medical College,18,2,0,1,2.52
Gandhi Bhavan,19,0,0,1,2.2
Nampally,19,6,1,1,5.05
Assembly,19,3,0,1,5.05
Lakdi-ka-pul,19,6,1,1,1.93
Khairatabad,19,5,1,1,5.17
Erra Manzil,19,6,1,1,0.0
Panjagutta,19,0,0,1,5.13
Ameerpet,19,2,0,1,0.0
S. R. Nagar,19,0,0,1,0.0
ESI Hospital,19,0,0,1,0.0
Erragadda,19,3,0,1,2.73
Bharat Nagar,19,0,0,1,3.22
Moosapet,19,2,0,1,5.15
Balanagar,19,1,0,1,2.03
Kukatpally,19,0,0,1,5.22
KPHB Colony,19,5,1,1,3.9
JNTU College,19,0,0,1,6.4
Miyapur,19,2,0,1,8.13
Miyapur,17,4,0,1,0.0
JNTU College,18,6,1,1,1.93
KPHB Colony,18,2,0,1,1.22
Kukatpally,18,6,1,1,3.08
Balanagar,18,6,1,1,0.0
Moosapet,18,3,0,1,5.47
Bharat Nagar,18,3,0,1,5.53
Erragadda,18,1,0,1,0.0
ESI Hospital,18,6,1,1,5.47
S. R. Nagar,18,0,0,1,0.0
Ameerpet,18,1,0,1,4.6
Panjagutta,18,5,1,1,1.83
Erra Manzil,18,5,1,1,4.63
Khairatabad,18,1,0,1,2.93
Lakdi-ka-pul,18,0,0,1,4.58
Assembly,18,6,1,1,2.7
Nampally,18,0,0,1,5.27
Gandhi Bhavan,18,2,0,1,0.0
Osmania Medical College,18,1,0,1,3.22
Mahatma Gandhi Bus Station,18,1,0,1,5.53
Malakpet,18,3,0,1,2.55
New Market,18,5,1,1,0.0
Musarambagh,18,1,0,1,4.03
Dilsukh Nagar,18,6,1,1,3.42
Chaitanyapuri,18,5,1,1,4.02
Victoria Memorial,18,2,0,1,6.1
L. B. Nagar,18,5,1,1,4.62
L. B. Nagar,18,4,0,1,5.82
Victoria Memorial,18,1,0,1,0.0
Chaitanyapuri,18,2,0,1,1.82
Dilsukh Nagar,18,2,0,1,4.05
Musarambagh,18,4,0,1,3.5
New Market,18,2,0,1,2.95
Malakpet,19,3,0,1,4.28
Mahatma Gandhi Bus Station,19,4,0,1,3.75
Osmania Medical College,19,5,1,1,2.4
Gandhi Bhavan,19,5,1,1,5.18
Nampally,19,5,1,1,0.0
Assembly,19,6,1,1,3.78
Lakdi-ka-pul,19,5,1,1,4.42
Khairatabad,19,5,1,1,1.18
Erra Manzil,19,5,1,1,2.95
Panjagutta,19,3,0,1,4.33
Ameerpet,19,1,0,1,5.0
S. R. Nagar,19,1,0,1,4.78
ESI Hospital,19,6,1,1,7.23
Erragadda,19,6,1,1,5.5
Bharat Nagar,19,2,0,1,1.37
Moosapet,19,2,0,1,3.17
Balanagar,19,5,1,1,4.73
Kukatpally,19,6,1,1,2.97
KPHB Colony,19,4,0,1,5.87
JNTU College,19,5,1,1,5.52
Miyapur,19,1,0,1,5.25
Miyapur,18,0,0,1,0.0
JNTU College,18,2,0,1,3.7
KPHB Colony,18,4,0,1,7.9
Kukatpally,18,2,0,1,4.15
Balanagar,18,4,0,1,3.37
Moosapet,18,1,0,1,3.57
Bharat Nagar,18,2,0,1,6.77
Erragadda,18,6,1,1,5.12
ESI Hospital,18,6,1,1,3.1
S. R. Nagar,18,5,1,1,5.65
Ameerpet,18,2,0,1,5.57
Panjagutta,18,0,0,1,4.82
Erra Manzil,18,6,1,1,4.9
Khairatabad,18,6,1,1,4.32
Lakdi-ka-pul,18,1,0,1,0.0
Assembly,18,4,0,1,5.73
Nampally,18,0,0,1,4.65
Gandhi Bhavan,18,4,0,1,0.0
Osmania Medical College,18,2,0,1,3.37
Mahatma Gandhi Bus Station,18,3,0,1,8.95
Malakpet,18,2,0,1,0.0
New Market,18,1,0,1,8.55
Musarambagh,18,5,1,1,0.0
Dilsukh Nagar,18,6,1,1,3.38
Chaitanyapuri,18,4,0,1,0.0
Victoria Memorial,18,0,0,1,4.6
L. B. Nagar,18,2,0,1,0.0
L. B. Nagar,18,4,0,1,2.83
Victoria Memorial,18,0,0,1,4.45
Chaitanyapuri,18,2,0,1,0.0
Dilsukh Nagar,18,3,0,1,7.55
Musarambagh,19,3,0,1,3.93
New Market,19,5,1,1,0.0
Malakpet,19,2,0,1,1.38
Mahatma Gandhi Bus Station,19,1,0,1,4.72
Osmania Medical College,19,3,0,1,1.63
Gandhi Bhavan,19,4,0,1,2.27
Nampally,19,1,0,1,3.55
Assembly,19,1,0,1,2.05
Lakdi-ka-pul,19,2,0,1,3.35
Khairatabad,19,4,0,1,4.73
Erra Manzil,19,4,0,1,3.05
Panjagutta,19,0,0,1,6.25
Ameerpet,19,3,0,1,7.17
S. R. Nagar,19,3,0,1,5.22
ESI Hospital,19,1,0,1,4.07
Erragadda,19,1,0,1,2.68
Bharat Nagar,19,2,0,1,5.13
Moosapet,19,4,0,1,2.03
Balanagar,19,3,0,1,3.63
Kukatpally,19,0,0,1,3.05
KPHB Colony,19,3,0,1,3.2
JNTU College,19,3,0,1,2.47
Miyapur,19,5,1,1,3.48
Miyapur,18,5,1,1,4.55
JNTU College,18,3,0,1,3.95
KPHB Colony,18,1,0,1,1.75
Kukatpally,18,4,0,1,3.65
Balanagar,18,4,0,1,2.53
Moosapet,18,6,1,1,6.67
Bharat Nagar,18,6,1,1,3.48
Erragadda,18,3,0,1,0.0
ESI Hospital,18,4,0,1,3.62
S. R. Nagar,18,2,0,1,3.58
Ameerpet,18,1,0,1,4.8
Panjagutta,18,6,1,1,3.32
Erra Manzil,18,1,0,1,0.0
Khairatabad,18,6,1,1,5.28
Lakdi-ka-pul,18,4,0,1,5.12
Assembly,18,3,0,1,4.7
Nampally,18,3,0,1,0.0
Gandhi Bhavan,18,5,1,1,3.9
Osmania Medical College,18,3,0,1,3.0
Mahatma Gandhi Bus Station,18,6,1,1,1.55
Malakpet,18,4,0,1,3.42
New Market,18,3,0,1,5.17
Musarambagh,18,5,1,1,2.22
Dilsukh Nagar,18,5,1,1,3.62
Chaitanyapuri,18,4,0,1,3.83
Victoria Memorial,18,0,0,1,0.0
L. B. Nagar,18,5,1,1,1.62
L. B. Nagar,18,4,0,1,0.0
Victoria Memorial,19,2,0,1,4.97
Chaitanyapuri,19,6,1,1,4.45
Dilsukh Nagar,19,3,0,1,2.27
Musarambagh,19,3,0,1,5.23
New Market,19,1,0,1,3.07
Malakpet,19,5,1,1,2.87
Mahatma Gandhi Bus Station,19,6,1,1,4.97
Osmania Medical College,19,4,0,1,1.8
Gandhi Bhavan,19,0,0,1,5.62
Nampally,19,3,0,1,0.0
Assembly,19,1,0,1,1.88
Lakdi-ka-pul,19,4,0,1,0.0
Khairatabad,19,1,0,1,4.1
Erra Manzil,19,0,0,1,2.15
Panjagutta,19,4,0,1,0.0
Ameerpet,19,3,0,1,7.37
S. R. Nagar,19,4,0,1,5.32
ESI Hospital,19,3,0,1,0.0
Erragadda,19,2,0,1,0.0
Bharat Nagar,19,3,0,1,1.15
Moosapet,19,1,0,1,1.65
Balanagar,19,0,0,1,8.33
Kukatpally,19,4,0,1,0.0
KPHB Colony,19,2,0,1,3.7
JNTU College,19,2,0,1,0.0
Miyapur,19,2,0,1,4.43
Miyapur,18,1,0,1,2.93
JNTU College,18,3,0,1,1.67
KPHB Colony,18,6,1,1,3.72
Kukatpally,18,2,0,1,3.25
Balanagar,18,0,0,1,2.28
Moosapet,18,0,0,1,5.33
Bharat Nagar,18,6,1,1,6.22
Erragadda,18,4,0,1,7.65
ESI Hospital,18,0,0,1,2.2
S. R. Nagar,18,3,0,1,5.57
Ameerpet,18,6,1,1,0.0
Panjagutta,18,6,1,1,4.25
Erra Manzil,18,3,0,1,5.92
Khairatabad,18,6,1,1,6.07
Lakdi-ka-pul,18,2,0,1,3.72
Assembly,18,3,0,1,5.43
Nampally,18,3,0,1,0.0
Gandhi Bhavan,18,2,0,1,3.62
Osmania Medical College,18,4,0,1,4.17
Mahatma Gandhi Bus Station,18,3,0,1,1.67
Malakpet,18,3,0,1,3.52
New Market,18,1,0,1,2.8
Musarambagh,18,4,0,1,7.07
Dilsukh Nagar,18,2,0,1,5.22
Chaitanyapuri,18,1,0,1,6.12
Victoria Memorial,18,5,1,1,4.32
L. B. Nagar,18,1,0,1,1.72
L. B. Nagar,19,4,0,1,6.07
Victoria Memorial,19,3,0,1,3.6
Chaitanyapuri,19,2,0,1,6.48
Dilsukh Nagar,19,4,0,1,5.33
Musarambagh,19,1,0,1,3.25
New Market,19,0,0,1,6.3
Malakpet,19,2,0,1,2.4
Mahatma Gandhi Bus Station,19,0,0,1,1.55
Osmania Medical College,19,5,1,1,4.0
Gandhi Bhavan,19,5,1,1,6.63
Nampally,19,3,0,1,1.98
Assembly,19,4,0,1,4.72
Lakdi-ka-pul,19,6,1,1,4.32
Khairatabad,19,3,0,1,1.33
Erra Manzil,19,6,1,1,2.92
Panjagutta,19,6,1,1,4.63
Ameerpet,19,4,0,1,9.88
S. R. Nagar,19,1,0,1,0.0
ESI Hospital,19,3,0,1,5.12
Erragadda,19,0,0,1,5.37
Bharat Nagar,19,1,0,1,6.73
Moosapet,19,4,0,1,3.4
Balanagar,19,1,0,1,5.07
Kukatpally,19,6,1,1,2.9
KPHB Colony,19,0,0,1,7.52
JNTU College,19,2,0,1,4.68
Miyapur,19,4,0,1,0.0
Miyapur,18,2,0,1,5.15
JNTU College,18,1,0,1,3.78
KPHB Colony,18,5,1,1,2.27
Kukatpally,18,5,1,1,0.0
Balanagar,18,3,0,1,0.0
Moosapet,18,5,1,1,0.0
Bharat Nagar,18,4,0,1,3.25
Erragadda,18,1,0,1,3.85
ESI Hospital,18,6,1,1,7.97
S. R. Nagar,18,6,1,1,2.3
Ameerpet,18,4,0,1,0.0
Panjagutta,18,0,0,1,0.0
Erra Manzil,18,1,0,1,0.0
Khairatabad,18,3,0,1,3.02
Lakdi-ka-pul,18,4,0,1,0.0
Assembly,18,5,1,1,4.47
Nampally,18,3,0,1,2.73
Gandhi Bhavan,18,3,0,1,3.57
Osmania Medical College,18,0,0,1,3.87
Mahatma Gandhi Bus Station,18,5,1,1,5.72
Malakpet,18,2,0,1,1.9
New Market,18,1,0,1,1.75
Musarambagh,18,2,0,1,5.35
Dilsukh Nagar,18,2,0,1,2.47
Chaitanyapuri,18,0,0,1,3.03
Victoria Memorial,19,6,1,1,3.6
L. B. Nagar,19,3,0,1,4.22
L. B. Nagar,19,3,0,1,3.15
Victoria Memorial,19,1,0,1,3.3
Chaitanyapuri,19,0,0,1,1.8
Dilsukh Nagar,19,4,0,1,5.75
Musarambagh,19,3,0,1,0.0
New Market,19,1,0,1,6.22
Malakpet,19,4,0,1,0.0
Mahatma Gandhi Bus Station,19,5,1,1,5.17
Osmania Medical College,19,2,0,1,1.78
Gandhi Bhavan,19,0,0,1,6.17
Nampally,19,6,1,1,3.75
Assembly,19,4,0,1,1.52
Lakdi-ka-pul,19,3,0,1,1.23
Khairatabad,19,5,1,1,3.02
Erra Manzil,19,1,0,1,4.92
Panjagutta,19,1,0,1,3.82
Ameerpet,19,5,1,1,5.32
S. R. Nagar,19,0,0,1,3.88
ESI Hospital,19,2,0,1,3.95
Erragadda,19,3,0,1,4.2
Bharat Nagar,19,2,0,1,3.35
Moosapet,19,0,0,1,1.82
Balanagar,19,0,0,1,4.8
Kukatpally,19,2,0,1,2.2
KPHB Colony,19,6,1,1,1.87
JNTU College,19,4,0,1,5.58
Miyapur,19,4,0,1,5.13
Miyapur,18,0,0,1,2.75
JNTU College,18,4,0,1,3.83
KPHB Colony,18,4,0,1,8.4
Kukatpally,18,6,1,1,4.78
Balanagar,18,6,1,1,0.0
Moosapet,18,5,1,1,5.12
Bharat Nagar,18,1,0,1,4.65
Erragadda,18,2,0,1,3.65
ESI Hospital,18,6,1,1,4.57
S. R. Nagar,18,1,0,1,0.0
Ameerpet,18,1,0,1,3.97
Panjagutta,18,5,1,1,3.78
Erra Manzil,18,0,0,1,0.0
Khairatabad,18,5,1,1,4.77
Lakdi-ka-pul,18,0,0,1,0.0
Assembly,18,0,0,1,0.0
Nampally,18,1,0,1,4.88
Gandhi Bhavan,18,6,1,1,4.82
Osmania Medical College,18,3,0,1,3.98
Mahatma Gandhi Bus Station,18,1,0,1,0.0
Malakpet,18,5,1,1,3.27
New Market,18,1,0,1,4.63
Musarambagh,19,5,1,1,4.97
Dilsukh Nagar,19,1,0,1,2.6
Chaitanyapuri,19,4,0,1,3.45
Victoria Memorial,19,5,1,1,2.03
L. B. Nagar,19,6,1,1,3.63
L. B. Nagar,19,6,1,1,3.58
Victoria Memorial,19,4,0,1,0.0
Chaitanyapuri,19,0,0,1,4.07
Dilsukh Nagar,19,1,0,1,1.82
Musarambagh,19,1,0,1,4.58
New Market,19,0,0,1,4.07
Malakpet,19,2,0,1,0.0
Mahatma Gandhi Bus Station,19,3,0,1,4.2
Osmania Medical College,19,5,1,1,6.48
Gandhi Bhavan,19,3,0,1,0.0
Nampally,19,2,0,1,6.3
Assembly,19,0,0,1,1.43
Lakdi-ka-pul,19,2,0,1,5.13
Khairatabad,19,3,0,1,3.87
Erra Manzil,19,6,1,1,2.37
Panjagutta,19,2,0,1,3.47
Ameerpet,19,1,0,1,6.22
S. R. Nagar,19,4,0,1,0.0
ESI Hospital,19,1,0,1,5.72
Erragadda,19,6,1,1,2.08
Bharat Nagar,19,3,0,1,0.0
Moosapet,19,5,1,1,4.6
Balanagar,19,5,1,1,2.78
Kukatpally,19,5,1,1,4.67
KPHB Colony,19,4,0,1,2.0
JNTU College,19,4,0,1,4.3
Miyapur,19,2,0,1,4.9
Miyapur,18,1,0,1,2.25
