stop_name_encoded,hour,day_of_week,is_weekend,is_peak_hour,stop_sequence,direction_id,is_interchange,delay_minutes
25,17,4,0,1,10,0,0,5.38
0,17,3,0,1,11,0,1,6.39
24,17,1,0,1,12,0,0,5.43
7,17,6,1,1,13,0,0,5.9
12,17,3,0,1,14,0,0,4.95
15,17,6,1,1,15,0,0,5.98
1,17,0,0,1,16,0,0,0.0
21,17,3,0,1,17,0,0,1.54
9,17,6,1,1,18,0,0,2.49
23,17,2,0,1,19,0,0,2.04
16,17,0,0,1,20,0,0,0.0
17,17,1,0,1,21,0,0,2.7
22,17,0,0,1,22,0,0,1.49
20,17,6,1,1,23,0,0,2.26
5,17,3,0,1,24,0,0,2.29
4,17,1,0,1,25,0,0,3.23
26,17,3,0,1,26,0,0,3.11
14,18,6,1,1,27,0,0,0.0
14,18,3,0,1,1,1,0,0.0
26,18,6,1,1,2,1,0,2.29
4,18,6,1,1,3,1,0,2.9
5,18,2,0,1,4,1,0,2.03
20,18,2,0,1,5,1,0,0.0
22,18,2,0,1,6,1,0,1.46
17,18,5,1,1,7,1,0,1.8
16,18,2,0,1,8,1,0,3.17
23,18,2,0,1,9,1,0,0.0
9,18,4,0,1,10,1,0,2.97
21,18,3,0,1,11,1,0,1.75
1,18,4,0,1,12,1,0,3.06
15,18,6,1,1,13,1,0,3.95
12,18,1,0,1,14,1,0,3.34
7,18,2,0,1,15,1,0,3.72
24,18,2,0,1,16,1,0,2.95
0,18,6,1,1,17,1,1,4.4
25,18,6,1,1,18,1,0,3.49
6,18,4,0,1,19,1,0,4.52
8,18,4,0,1,20,1,0,4.53
3,18,3,0,1,21,1,0,4.02
19,18,2,0,1,22,1,0,0.0
2,18,1,0,1,23,1,0,2.85
13,18,3,0,1,24,1,0,1.64
11,18,0,0,1,25,1,0,0.0
10,18,4,0,1,26,1,0,1.81
18,18,1,0,1,27,1,0,2.52
18,17,5,1,1,1,0,0,2.27
10,17,0,0,1,2,0,0,2.63
11,17,2,0,1,3,0,0,3.38
13,17,0,0,1,4,0,0,4.66
2,17,4,0,1,5,0,0,0.0
19,17,4,0,1,6,0,0,2.89
3,17,5,1,1,7,0,0,2.16
8,17,3,0,1,8,0,0,2.34
6,17,1,0,1,9,0,0,3.38
25,17,2,0,1,10,0,0,2.56
0,17,6,1,1,11,0,1,5.52
24,17,1,0,1,12,0,0,4.5
7,17,4,0,1,13,0,0,5.42
12,17,6,1,1,14,0,0,3.62
15,17,1,0,1,15,0,0,4.47
1,17,1,0,1,16,0,0,0.0
21,17,0,0,1,17,0,0,3.1
9,17,6,1,1,18,0,0,0.0
23,17,0,0,1,19,0,0,2.48
16,17,6,1,1,20,0,0,0.0
17,17,5,1,1,21,0,0,0.0
22,17,0,0,1,22,0,0,2.17
20,17,3,0,1,23,0,0,3.35
5,17,5,1,1,24,0,0,3.35
4,18,3,0,1,25,0,0,0.0
26,18,3,0,1,26,0,0,1.67
14,18,6,1,1,27,0,0,2.14
14,18,4,0,1,1,1,0,3.14
26,18,0,0,1,2,1,0,0.0
4,18,3,0,1,3,1,0,2.16
5,18,4,0,1,4,1,0,3.33
20,18,6,1,1,5,1,0,2.85
22,18,0,0,1,6,1,0,3.09
17,18,4,0,1,7,1,0,4.03
16,18,0,0,1,8,1,0,2.69
23,18,1,0,1,9,1,0,4.63
9,18,2,0,1,10,1,0,4.66
21,18,4,0,1,11,1,0,0.0
1,18,6,1,1,12,1,0,2.68
15,18,4,0,1,13,1,0,3.03
12,18,2,0,1,14,1,0,3.07
7,18,5,1,1,15,1,0,4.21
24,18,6,1,1,16,1,0,2.56
0,18,3,0,1,17,1,1,4.73
25,18,0,0,1,18,1,0,4.05
6,18,5,1,1,19,1,0,4.73
8,18,6,1,1,20,1,0,5.34
3,18,6,1,1,21,1,0,0.0
19,18,1,0,1,22,1,0,0.0
2,18,5,1,1,23,1,0,2.43
13,18,3,0,1,24,1,0,1.37
11,18,4,0,1,25,1,0,2.86
10,18,1,0,1,26,1,0,2.54
18,18,0,0,1,27,1,0,4.1
18,17,6,1,1,1,0,0,3.79
10,17,6,1,1,2,0,0,3.16
11,17,1,0,1,3,0,0,4.17
13,17,5,1,1,4,0,0,3.79
2,17,5,1,1,5,0,0,5.0
19,17,1,0,1,6,0,0,3.74
3,17,4,0,1,7,0,0,0.0
8,17,0,0,1,8,0,0,2.46
6,17,0,0,1,9,0,0,0.0
25,17,4,0,1,10,0,0,3.3
0,17,2,0,1,11,0,1,5.21
24,17,5,1,1,12,0,0,2.07
7,17,5,1,1,13,0,0,2.37
12,17,2,0,1,14,0,0,2.77
15,17,2,0,1,15,0,0,0.0
1,17,4,0,1,16,0,0,0.0
21,17,4,0,1,17,0,0,2.44
9,17,3,0,1,18,0,0,0.0
23,17,2,0,1,19,0,0,1.24
16,17,5,1,1,20,0,0,2.04
17,17,4,0,1,21,0,0,2.76
22,18,5,1,1,22,0,0,0.0
20,18,5,1,1,23,0,0,0.0
5,18,5,1,1,24,0,0,0.0
4,18,3,0,1,25,0,0,2.31
26,18,6,1,1,26,0,0,2.15
14,18,5,1,1,27,0,0,0.0
14,18,0,0,1,1,1,0,0.0
26,18,4,0,1,2,1,0,2.32
4,18,2,0,1,3,1,0,3.37
5,18,3,0,1,4,1,0,0.0
20,18,5,1,1,5,1,0,1.77
22,18,1,0,1,6,1,0,2.2
17,18,5,1,1,7,1,0,3.55
16,18,4,0,1,8,1,0,2.32
23,18,2,0,1,9,1,0,3.21
9,18,4,0,1,10,1,0,3.17
21,18,6,1,1,11,1,0,3.43
1,18,4,0,1,12,1,0,4.18
15,18,0,0,1,13,1,0,3.58
12,18,6,1,1,14,1,0,0.0
7,18,4,0,1,15,1,0,2.66
24,18,5,1,1,16,1,0,2.58
0,18,0,0,1,17,1,1,4.9
25,18,0,0,1,18,1,0,2.46
6,18,6,1,1,19,1,0,3.46
8,18,6,1,1,20,1,0,2.98
3,18,5,1,1,21,1,0,2.77
19,18,0,0,1,22,1,0,0.0
2,18,2,0,1,23,1,0,1.53
13,18,0,0,1,24,1,0,2.3
11,18,4,0,1,25,1,0,2.83
10,18,5,1,1,26,1,0,3.5
18,19,1,0,1,27,1,0,3.86
18,17,1,0,1,1,0,0,0.0
10,17,1,0,1,2,0,0,2.35
11,17,5,1,1,3,0,0,2.15
13,17,0,0,1,4,0,0,1.78
2,17,1,0,1,5,0,0,2.57
19,17,1,0,1,6,0,0,4.02
3,17,1,0,1,7,0,0,2.66
8,17,4,0,1,8,0,0,3.38
6,17,5,1,1,9,0,0,4.16
25,17,3,0,1,10,0,0,3.49
0,17,1,0,1,11,0,1,4.84
24,17,0,0,1,12,0,0,4.67
7,17,0,0,1,13,0,0,0.0
12,17,6,1,1,14,0,0,1.65
15,17,5,1,1,15,0,0,2.49
1,17,5,1,1,16,0,0,2.0
21,17,4,0,1,17,0,0,2.27
9,17,3,0,1,18,0,0,3.65
23,17,5,1,1,19,0,0,3.04
16,18,6,1,1,20,0,0,3.79
17,18,2,0,1,21,0,0,4.06
22,18,4,0,1,22,0,0,0.0
20,18,3,0,1,23,0,0,2.59
5,18,5,1,1,24,0,0,2.57
4,18,1,0,1,25,0,0,0.0
26,18,0,0,1,26,0,0,2.81
14,18,0,0,1,27,0,0,2.49
14,18,2,0,1,1,1,0,3.54
26,18,5,1,1,2,1,0,0.0
4,18,5,1,1,3,1,0,1.79
5,18,5,1,1,4,1,0,1.95
20,18,2,0,1,5,1,0,2.19
22,18,0,0,1,6,1,0,0.0
17,18,4,0,1,7,1,0,1.39
16,18,1,0,1,8,1,0,2.83
23,18,1,0,1,9,1,0,3.36
9,18,1,0,1,10,1,0,3.25
21,18,5,1,1,11,1,0,0.0
1,18,5,1,1,12,1,0,1.86
15,18,0,0,1,13,1,0,0.0
12,18,5,1,1,14,1,0,0.0
7,18,3,0,1,15,1,0,1.98
24,18,2,0,1,16,1,0,2.42
0,18,0,0,1,17,1,1,5.09
25,18,6,1,1,18,1,0,3.65
6,18,1,0,1,19,1,0,2.69
8,18,4,0,1,20,1,0,4.46
3,18,0,0,1,21,1,0,3.08
19,18,3,0,1,22,1,0,3.92
2,18,4,0,1,23,1,0,5.07
13,18,0,0,1,24,1,0,5.56
11,19,2,0,1,25,1,0,5.67
10,19,4,0,1,26,1,0,5.87
18,19,3,0,1,27,1,0,5.66
18,17,1,0,1,1,0,0,2.63
10,17,3,0,1,2,0,0,3.11
11,17,0,0,1,3,0,0,1.88
13,17,0,0,1,4,0,0,2.87
2,17,6,1,1,5,0,0,2.6
19,17,0,0,1,6,0,0,4.02
3,17,6,1,1,7,0,0,3.91
8,17,0,0,1,8,0,0,4.74
6,17,2,0,1,9,0,0,3.79
25,17,2,0,1,10,0,0,4.03
0,17,4,0,1,11,0,1,6.78
24,17,6,1,1,12,0,0,6.06
7,17,6,1,1,13,0,0,6.32
12,17,3,0,1,14,0,0,5.88
15,17,1,0,1,15,0,0,7.25
1,17,3,0,1,16,0,0,7.24
21,18,1,0,1,17,0,0,5.98
9,18,0,0,1,18,0,0,7.13
23,18,2,0,1,19,0,0,8.12
16,18,4,0,1,20,0,0,7.17
17,18,0,0,1,21,0,0,8.36
22,18,1,0,1,22,0,0,0.0
20,18,2,0,1,23,0,0,1.5
5,18,3,0,1,24,0,0,2.07
4,18,1,0,1,25,0,0,2.84
26,18,5,1,1,26,0,0,3.75
14,18,6,1,1,27,0,0,0.0
14,18,0,0,1,1,1,0,2.26
26,18,3,0,1,2,1,0,3.57
4,18,0,0,1,3,1,0,4.92
5,18,1,0,1,4,1,0,3.48
20,18,6,1,1,5,1,0,4.76
22,18,3,0,1,6,1,0,4.05
17,18,6,1,1,7,1,0,6.04
16,18,4,0,1,8,1,0,5.07
23,18,6,1,1,9,1,0,5.41
9,18,0,0,1,10,1,0,6.1
21,18,4,0,1,11,1,0,0.0
1,18,1,0,1,12,1,0,1.76
15,18,5,1,1,13,1,0,0.0
12,18,3,0,1,14,1,0,2.96
7,18,2,0,1,15,1,0,3.43
24,18,3,0,1,16,1,0,3.87
0,18,5,1,1,17,1,1,5.37
25,18,2,0,1,18,1,0,3.71
6,18,5,1,1,19,1,0,3.58
8,18,1,0,1,20,1,0,3.65
3,18,4,0,1,21,1,0,4.5
19,19,0,0,1,22,1,0,4.15
2,19,1,0,1,23,1,0,5.02
13,19,6,1,1,24,1,0,4.91
11,19,3,0,1,25,1,0,0.0
10,19,6,1,1,26,1,0,2.27
18,19,0,0,1,27,1,0,2.14
18,17,3,0,1,1,0,0,3.22
10,17,6,1,1,2,0,0,2.54
11,17,6,1,1,3,0,0,2.9
13,17,0,0,1,4,0,0,2.85
2,17,2,0,1,5,0,0,0.0
19,17,5,1,1,6,0,0,1.74
3,17,5,1,1,7,0,0,1.7
8,17,2,0,1,8,0,0,2.69
6,17,0,0,1,9,0,0,3.03
25,17,3,0,1,10,0,0,0.0
0,17,0,0,1,11,0,1,2.96
24,17,1,0,1,12,0,0,3.17
7,17,6,1,1,13,0,0,2.21
12,17,2,0,1,14,0,0,3.59
15,18,3,0,1,15,0,0,3.45
1,18,5,1,1,16,0,0,3.99
21,18,4,0,1,17,0,0,3.73
9,18,0,0,1,18,0,0,5.34
23,18,5,1,1,19,0,0,4.66
16,18,5,1,1,20,0,0,5.11
17,18,2,0,1,21,0,0,4.4
22,18,0,0,1,22,0,0,5.57
20,18,5,1,1,23,0,0,4.8
5,18,2,0,1,24,0,0,5.23
4,18,5,1,1,25,0,0,7.11
26,18,6,1,1,26,0,0,5.84
14,18,0,0,1,27,0,0,0.0
14,18,1,0,1,1,1,0,3.91
26,18,5,1,1,2,1,0,3.56
4,18,1,0,1,3,1,0,2.9
5,18,5,1,1,4,1,0,3.09
20,18,5,1,1,5,1,0,0.0
22,18,6,1,1,6,1,0,0.0
17,18,2,0,1,7,1,0,0.0
16,18,4,0,1,8,1,0,3.07
23,18,4,0,1,9,1,0,0.0
9,18,2,0,1,10,1,0,2.44
21,18,5,1,1,11,1,0,3.3
1,18,3,0,1,12,1,0,3.65
15,18,5,1,1,13,1,0,2.75
12,18,0,0,1,14,1,0,3.9
7,18,2,0,1,15,1,0,3.36
24,18,2,0,1,16,1,0,4.37
0,18,5,1,1,17,1,1,6.56
25,18,3,0,1,18,1,0,4.7
6,18,4,0,1,19,1,0,4.14
8,19,4,0,1,20,1,0,5.4
3,19,6,1,1,21,1,0,6.23
19,19,4,0,1,22,1,0,6.46
2,19,5,1,1,23,1,0,6.28
13,19,2,0,1,24,1,0,5.34
11,19,0,0,1,25,1,0,5.34
10,19,3,0,1,26,1,0,6.18
18,19,5,1,1,27,1,0,7.28
18,17,1,0,1,1,0,0,2.6
10,17,2,0,1,2,0,0,3.0
11,17,5,1,1,3,0,0,3.65
13,17,5,1,1,4,0,0,3.6
2,17,1,0,1,5,0,0,3.45
19,17,5,1,1,6,0,0,3.5
3,17,4,0,1,7,0,0,0.0
8,17,6,1,1,8,0,0,2.31
6,17,4,0,1,9,0,0,2.34
25,17,1,0,1,10,0,0,2.15
0,17,2,0,1,11,0,1,4.73
24,18,2,0,1,12,0,0,3.17
7,18,4,0,1,13,0,0,0.0
12,18,2,0,1,14,0,0,2.42
15,18,4,0,1,15,0,0,2.59
1,18,3,0,1,16,0,0,0.0
21,18,1,0,1,17,0,0,1.97
9,18,3,0,1,18,0,0,0.0
23,18,5,1,1,19,0,0,0.0
16,18,1,0,1,20,0,0,2.45
17,18,0,0,1,21,0,0,1.75
22,18,1,0,1,22,0,0,2.28
20,18,5,1,1,23,0,0,2.51
5,18,3,0,1,24,0,0,3.73
4,18,0,0,1,25,0,0,2.96
26,18,1,0,1,26,0,0,0.0
14,18,2,0,1,27,0,0,2.97
14,18,1,0,1,1,1,0,3.14
26,18,6,1,1,2,1,0,0.0
4,18,3,0,1,3,1,0,2.14
5,18,0,0,1,4,1,0,2.9
20,18,4,0,1,5,1,0,2.65
22,18,0,0,1,6,1,0,3.12
17,18,1,0,1,7,1,0,4.05
16,18,2,0,1,8,1,0,0.0
23,18,5,1,1,9,1,0,2.82
9,18,6,1,1,10,1,0,2.46
21,18,1,0,1,11,1,0,3.27
1,18,4,0,1,12,1,0,3.37
15,18,3,0,1,13,1,0,0.0
12,18,0,0,1,14,1,0,2.62
7,18,1,0,1,15,1,0,2.32
24,18,1,0,1,16,1,0,2.39
0,19,6,1,1,17,1,1,3.18
25,19,6,1,1,18,1,0,2.7
6,19,5,1,1,19,1,0,4.13
8,19,3,0,1,20,1,0,3.28
3,19,0,0,1,21,1,0,3.95
19,19,0,0,1,22,1,0,4.01
2,19,5,1,1,23,1,0,3.2
13,19,2,0,1,24,1,0,4.19
11,19,5,1,1,25,1,0,5.38
10,19,2,0,1,26,1,0,5.47
18,19,3,0,1,27,1,0,5.81
18,17,6,1,1,1,0,0,3.44
10,17,0,0,1,2,0,0,4.74
11,17,0,0,1,3,0,0,4.58
13,17,5,1,1,4,0,0,4.21
2,17,0,0,1,5,0,0,4.77
19,17,5,1,1,6,0,0,0.0
3,17,1,0,1,7,0,0,1.51
8,17,3,0,1,8,0,0,1.82
6,17,5,1,1,9,0,0,3.54
25,18,3,0,1,10,0,0,2.91
0,18,0,0,1,11,0,1,3.93
24,18,5,1,1,12,0,0,3.44
7,18,2,0,1,13,0,0,3.37
12,18,3,0,1,14,0,0,3.98
15,18,4,0,1,15,0,0,4.44
1,18,1,0,1,16,0,0,0.0
21,18,5,1,1,17,0,0,0.0
9,18,0,0,1,18,0,0,1.41
23,18,3,0,1,19,0,0,2.88
16,18,2,0,1,20,0,0,2.34
17,18,5,1,1,21,0,0,3.23
22,18,1,0,1,22,0,0,3.51
20,18,3,0,1,23,0,0,0.0
5,18,1,0,1,24,0,0,2.39
4,18,3,0,1,25,0,0,2.13
26,18,5,1,1,26,0,0,2.13
14,18,0,0,1,27,0,0,3.01
14,18,0,0,1,1,1,0,3.41
26,18,0,0,1,2,1,0,3.82
4,18,6,1,1,3,1,0,4.16
5,18,6,1,1,4,1,0,3.66
20,18,6,1,1,5,1,0,0.0
22,18,5,1,1,6,1,0,2.71
17,18,6,1,1,7,1,0,0.0
16,18,4,0,1,8,1,0,2.29
23,18,1,0,1,9,1,0,0.0
9,18,6,1,1,10,1,0,0.0
21,18,0,0,1,11,1,0,3.19
1,18,1,0,1,12,1,0,2.12
15,18,6,1,1,13,1,0,0.0
12,18,0,0,1,14,1,0,1.44
7,19,0,0,1,15,1,0,2.65
24,19,5,1,1,16,1,0,2.42
0,19,2,0,1,17,1,1,4.09
25,19,0,0,1,18,1,0,3.51
6,19,0,0,1,19,1,0,0.0
8,19,0,0,1,20,1,0,1.83
3,19,4,0,1,21,1,0,1.98
19,19,0,0,1,22,1,0,2.25
2,19,2,0,1,23,1,0,3.68
13,19,3,0,1,24,1,0,2.47
11,19,4,0,1,25,1,0,4.31
10,19,5,1,1,26,1,0,3.44
18,19,3,0,1,27,1,0,4.49
18,17,5,1,1,1,0,0,4.81
10,17,5,1,1,2,0,0,4.74
11,17,3,0,1,3,0,0,5.63
13,17,6,1,1,4,0,0,4.92
2,17,6,1,1,5,0,0,0.0
19,17,3,0,1,6,0,0,1.49
3,18,2,0,1,7,0,0,2.51
8,18,2,0,1,8,0,0,2.18
6,18,6,1,1,9,0,0,2.28
25,18,3,0,1,10,0,0,2.56
0,18,0,0,1,11,0,1,4.7
24,18,0,0,1,12,0,0,4.15
7,18,4,0,1,13,0,0,2.93
12,18,4,0,1,14,0,0,5.18
15,18,6,1,1,15,0,0,5.22
1,18,5,1,1,16,0,0,4.2
21,18,2,0,1,17,0,0,5.75
9,18,1,0,1,18,0,0,4.1
23,18,4,0,1,19,0,0,4.29
16,18,0,0,1,20,0,0,5.3
17,18,5,1,1,21,0,0,4.62
22,18,5,1,1,22,0,0,5.71
20,18,5,1,1,23,0,0,5.77
5,18,6,1,1,24,0,0,5.65
4,18,1,0,1,25,0,0,7.07
26,18,2,0,1,26,0,0,6.42
14,18,0,0,1,27,0,0,0.0
14,18,6,1,1,1,1,0,1.5
26,18,1,0,1,2,1,0,2.45
4,18,2,0,1,3,1,0,3.13
5,18,4,0,1,4,1,0,3.79
20,18,3,0,1,5,1,0,2.88
22,18,6,1,1,6,1,0,3.37
17,18,0,0,1,7,1,0,5.06
16,18,2,0,1,8,1,0,3.7
23,18,2,0,1,9,1,0,0.0
9,18,2,0,1,10,1,0,2.48
21,18,6,1,1,11,1,0,0.0
1,18,0,0,1,12,1,0,1.3
15,19,0,0,1,13,1,0,3.05
12,19,5,1,1,14,1,0,3.12
7,19,4,0,1,15,1,0,3.64
24,19,6,1,1,16,1,0,2.21
0,19,4,0,1,17,1,1,5.27
25,19,0,0,1,18,1,0,2.84
6,19,5,1,1,19,1,0,4.48
8,19,1,0,1,20,1,0,0.0
3,19,0,0,1,21,1,0,2.75
19,19,1,0,1,22,1,0,2.08
2,19,2,0,1,23,1,0,1.8
13,19,1,0,1,24,1,0,3.96
11,19,2,0,1,25,1,0,0.0
10,19,6,1,1,26,1,0,2.24
18,19,4,0,1,27,1,0,1.54
18,17,4,0,1,1,0,0,5.26
10,17,5,1,1,2,0,0,5.33
11,17,5,1,1,3,0,0,0.0
13,17,1,0,1,4,0,0,3.42
2,18,3,0,1,5,0,0,3.42
19,18,3,0,1,6,0,0,3.55
3,18,2,0,1,7,0,0,3.66
8,18,4,0,1,8,0,0,0.0
6,18,2,0,1,9,0,0,0.0
25,18,5,1,1,10,0,0,1.94
0,18,1,0,1,11,0,1,4.8
24,18,4,0,1,12,0,0,3.88
7,18,5,1,1,13,0,0,4.5
12,18,2,0,1,14,0,0,2.97
15,18,6,1,1,15,0,0,0.0
1,18,4,0,1,16,0,0,0.0
21,18,2,0,1,17,0,0,1.93
9,18,4,0,1,18,0,0,1.64
23,18,4,0,1,19,0,0,3.44
16,18,1,0,1,20,0,0,0.0
17,18,1,0,1,21,0,0,0.0
22,18,6,1,1,22,0,0,1.61
20,18,5,1,1,23,0,0,2.96
5,18,3,0,1,24,0,0,1.62
4,18,6,1,1,25,0,0,2.04
26,18,6,1,1,26,0,0,2.82
14,18,4,0,1,27,0,0,2.79
14,18,0,0,1,1,1,0,2.89
26,18,0,0,1,2,1,0,3.85
4,18,3,0,1,3,1,0,3.76
5,18,1,0,1,4,1,0,4.17
20,18,5,1,1,5,1,0,4.72
22,18,6,1,1,6,1,0,4.31
17,18,6,1,1,7,1,0,4.57
16,18,4,0,1,8,1,0,0.0
23,18,0,0,1,9,1,0,2.57
9,19,2,0,1,10,1,0,2.24
21,19,1,0,1,11,1,0,2.46
1,19,2,0,1,12,1,0,3.05
15,19,3,0,1,13,1,0,4.15
12,19,5,1,1,14,1,0,3.48
7,19,6,1,1,15,1,0,3.27
24,19,0,0,1,16,1,0,0.0
0,19,2,0,1,17,1,1,3.79
25,19,1,0,1,18,1,0,3.09
6,19,4,0,1,19,1,0,1.93
8,19,5,1,1,20,1,0,0.0
3,19,5,1,1,21,1,0,2.87
19,19,6,1,1,22,1,0,1.52
2,19,1,0,1,23,1,0,2.11
13,19,2,0,1,24,1,0,2.59
11,19,1,0,1,25,1,0,3.83
10,19,1,0,1,26,1,0,3.75
18,19,1,0,1,27,1,0,2.9
18,17,6,1,1,1,0,0,2.84
10,18,4,0,1,2,0,0,4.06
11,18,6,1,1,3,0,0,4.4
13,18,6,1,1,4,0,0,0.0
2,18,2,0,1,5,0,0,0.0
19,18,6,1,1,6,0,0,2.53
3,18,1,0,1,7,0,0,2.79
8,18,6,1,1,8,0,0,0.0
6,18,1,0,1,9,0,0,2.11
25,18,5,1,1,10,0,0,3.28
0,18,3,0,1,11,0,1,4.47
24,18,2,0,1,12,0,0,2.37
7,18,5,1,1,13,0,0,3.14
12,18,2,0,1,14,0,0,4.57
15,18,3,0,1,15,0,0,4.9
1,18,0,0,1,16,0,0,0.0
21,18,5,1,1,17,0,0,1.51
9,18,6,1,1,18,0,0,1.59
23,18,4,0,1,19,0,0,2.02
16,18,1,0,1,20,0,0,2.42
17,18,5,1,1,21,0,0,3.28
22,18,1,0,1,22,0,0,3.56
20,18,5,1,1,23,0,0,3.59
5,18,0,0,1,24,0,0,4.89
4,18,3,0,1,25,0,0,3.81
26,18,4,0,1,26,0,0,4.51
14,18,0,0,1,27,0,0,4.77
14,18,0,0,1,1,1,0,3.62
26,18,3,0,1,2,1,0,0.0
4,18,0,0,1,3,1,0,2.41
5,18,4,0,1,4,1,0,2.82
20,18,2,0,1,5,1,0,3.95
22,18,0,0,1,6,1,0,2.8
17,19,6,1,1,7,1,0,3.24
16,19,6,1,1,8,1,0,0.0
23,19,3,0,1,9,1,0,0.0
9,19,6,1,1,10,1,0,0.0
21,19,0,0,1,11,1,0,0.0
1,19,1,0,1,12,1,0,1.62
15,19,3,0,1,13,1,0,2.74
12,19,0,0,1,14,1,0,1.94
7,19,1,0,1,15,1,0,0.0
24,19,4,0,1,16,1,0,2.46
0,19,6,1,1,17,1,1,4.06
25,19,5,1,1,18,1,0,2.14
6,19,4,0,1,19,1,0,3.71
8,19,2,0,1,20,1,0,2.79
3,19,3,0,1,21,1,0,0.0
19,19,3,0,1,22,1,0,1.86
2,19,0,0,1,23,1,0,2.14
13,19,3,0,1,24,1,0,2.66
11,19,1,0,1,25,1,0,3.39
10,19,5,1,1,26,1,0,2.32
18,19,1,0,1,27,1,0,0.0
18,18,6,1,1,1,0,0,5.93
10,18,0,0,1,2,0,0,5.2
11,18,6,1,1,3,0,0,5.7
13,18,0,0,1,4,0,0,5.35
2,18,4,0,1,5,0,0,5.29
19,18,2,0,1,6,0,0,6.16
3,18,1,0,1,7,0,0,6.79
8,18,5,1,1,8,0,0,6.33
6,18,2,0,1,9,0,0,7.26
25,18,6,1,1,10,0,0,7.16
0,18,1,0,1,11,0,1,9.11
24,18,5,1,1,12,0,0,0.0
7,18,3,0,1,13,0,0,1.45
12,18,2,0,1,14,0,0,2.82
15,18,1,0,1,15,0,0,3.23
1,18,5,1,1,16,0,0,1.99
21,18,4,0,1,17,0,0,3.6
9,18,0,0,1,18,0,0,3.92
23,18,1,0,1,19,0,0,4.02
16,18,4,0,1,20,0,0,3.6
17,18,6,1,1,21,0,0,0.0
22,18,0,0,1,22,0,0,3.22
20,18,0,0,1,23,0,0,3.76
5,18,6,1,1,24,0,0,3.65
4,18,4,0,1,25,0,0,3.66
26,18,6,1,1,26,0,0,4.02
14,18,3,0,1,27,0,0,3.84
14,18,0,0,1,1,1,0,0.0
26,18,4,0,1,2,1,0,2.45
4,18,4,0,1,3,1,0,1.91
5,18,2,0,1,4,1,0,3.03
20,19,3,0,1,5,1,0,2.04
22,19,2,0,1,6,1,0,2.8
17,19,1,0,1,7,1,0,2.86
16,19,6,1,1,8,1,0,3.27
23,19,1,0,1,9,1,0,4.57
9,19,1,0,1,10,1,0,3.58
21,19,4,0,1,11,1,0,5.31
1,19,0,0,1,12,1,0,0.0
15,19,5,1,1,13,1,0,1.86
12,19,2,0,1,14,1,0,3.2
7,19,1,0,1,15,1,0,1.74
24,19,2,0,1,16,1,0,2.29
0,19,0,0,1,17,1,1,0.0
25,19,1,0,1,18,1,0,3.22
6,19,2,0,1,19,1,0,0.0
8,19,5,1,1,20,1,0,2.12
3,19,4,0,1,21,1,0,1.83
19,19,0,0,1,22,1,0,2.32
2,19,4,0,1,23,1,0,3.61
13,19,2,0,1,24,1,0,2.57
11,19,3,0,1,25,1,0,4.52
10,19,0,0,1,26,1,0,0.0
18,19,2,0,1,27,1,0,2.48
18,18,6,1,1,1,0,0,3.03
10,18,2,0,1,2,0,0,2.93
11,18,1,0,1,3,0,0,4.67
13,18,3,0,1,4,0,0,3.81
2,18,2,0,1,5,0,0,4.44
19,18,5,1,1,6,0,0,4.85
3,18,0,0,1,7,0,0,3.9
8,18,3,0,1,8,0,0,4.74
6,18,2,0,1,9,0,0,5.57
25,18,5,1,1,10,0,0,4.67
0,18,6,1,1,11,0,1,7.65
24,18,1,0,1,12,0,0,4.75
7,18,2,0,1,13,0,0,5.43
12,18,2,0,1,14,0,0,6.26
15,18,4,0,1,15,0,0,0.0
1,18,0,0,1,16,0,0,0.0
21,18,2,0,1,17,0,0,2.36
9,18,3,0,1,18,0,0,3.1
23,18,5,1,1,19,0,0,3.72
16,18,2,0,1,20,0,0,0.0
17,18,3,0,1,21,0,0,2.19
22,18,2,0,1,22,0,0,1.83
20,18,1,0,1,23,0,0,1.98
5,18,2,0,1,24,0,0,3.18
4,18,6,1,1,25,0,0,3.07
26,18,3,0,1,26,0,0,3.54
14,18,4,0,1,27,0,0,4.02
14,18,1,0,1,1,1,0,2.84
26,19,5,1,1,2,1,0,0.0
4,19,0,0,1,3,1,0,1.61
5,19,3,0,1,4,1,0,2.67
20,19,6,1,1,5,1,0,1.68
22,19,1,0,1,6,1,0,0.0
17,19,5,1,1,7,1,0,2.23
16,19,2,0,1,8,1,0,2.57
23,19,4,0,1,9,1,0,2.86
9,19,5,1,1,10,1,0,3.34
21,19,2,0,1,11,1,0,0.0
1,19,6,1,1,12,1,0,3.31
15,19,5,1,1,13,1,0,0.0
12,19,6,1,1,14,1,0,2.81
7,19,2,0,1,15,1,0,2.41
24,19,3,0,1,16,1,0,2.15
0,19,5,1,1,17,1,1,0.0
25,19,3,0,1,18,1,0,2.43
6,19,6,1,1,19,1,0,2.14
8,19,6,1,1,20,1,0,3.3
3,19,4,0,1,21,1,0,3.93
19,19,4,0,1,22,1,0,3.03
2,19,0,0,1,23,1,0,3.91
13,19,3,0,1,24,1,0,4.46
11,19,3,0,1,25,1,0,5.5
10,19,3,0,1,26,1,0,5.7
18,19,2,0,1,27,1,0,5.93
18,18,1,0,1,1,0,0,3.97
10,18,0,0,1,2,0,0,2.74
11,18,4,0,1,3,0,0,4.01
13,18,2,0,1,4,0,0,0.0
